Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   97828/197828      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [20]
                0.00    0.00   97828/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
                0.00    0.00  146742/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
                0.00    0.00   97828/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
                0.00    0.00   48914/448915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [64]
                0.00    0.00   48914/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
                0.00    0.00   48914/48914       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::clear() [93]
-----------------------------------------------
                0.00    0.00 1000000/1000000     random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [14]
[31]     2.2    0.00    0.00 1000000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [31]
                0.00    0.00 1000000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
                0.00    0.00 1000000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.00    0.00  100000/100000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [9]
[32]     1.7    0.00    0.00  100000         RBTree::Node::Node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long, RBTree::Node*, RBTree::Node::Color) [32]
                0.00    0.00  100000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
-----------------------------------------------
                0.00    0.00  200000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  400000/600000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
[33]     1.3    0.00    0.00  600000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [33]
                0.00    0.00  600000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
-----------------------------------------------
                0.00    0.00  100000/100000      RBTree::_remove(RBTree::Node*) [7]
[34]     0.7    0.00    0.00  100000         RBTree::Node::~Node() [34]
                0.00    0.00  100000/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
-----------------------------------------------
                0.00    0.00  100000/100000      void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [37]
[35]     0.7    0.00    0.00  100000         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [35]
                0.00    0.00  100000/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
-----------------------------------------------
                0.00    0.00       1/1           test_my_rbt(unsigned long) [2]
[36]     0.7    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [36]
                0.00    0.00       1/1           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [37]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [117]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [36]
[37]     0.7    0.00    0.00       1         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [37]
                0.00    0.00  100000/100000      void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [35]
-----------------------------------------------
                0.00    0.00  100000/300000      RBTree::insert(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long long) [9]
                0.00    0.00  100000/300000      RBTree::remove(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
                0.00    0.00  100000/300000      RBTree::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[38]     0.7    0.00    0.00  300000         RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
                0.00    0.00  300000/300000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [39]
                0.00    0.00  300000/300000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [68]
-----------------------------------------------
                0.00    0.00  300000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
[39]     0.7    0.00    0.00  300000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [39]
                0.00    0.00  300000/14507024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [5]
                0.00    0.00  300000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [42]
[40]     0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [40]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [41]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [122]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [40]
[41]     0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [41]
                0.00    0.00       1/20737166     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [12]
-----------------------------------------------
                0.00    0.00       1/1           test_my_rbt(unsigned long) [2]
[42]     0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [42]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [40]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::capacity() const [123]
                0.00    0.00       1/300001      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [66]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [126]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [117]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [137]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [116]
-----------------------------------------------
                0.00    0.00       1/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [124]
                0.00    0.00       1/16153770     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [139]
                0.00    0.00   97828/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00  100000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [85]
                0.00    0.00  297829/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
                0.00    0.00  300000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [68]
                0.00    0.00  300000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [39]
                0.00    0.00  400000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.00  400000/16153770     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [65]
                0.00    0.00  797829/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [23]
                0.00    0.00 1000000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [31]
                0.00    0.00 6230141/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
                0.00    0.00 6230141/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [51]
[49]     0.0    0.00    0.00 16153770         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.00    0.00  400000/14907024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.00 14507024/14907024     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [10]
[50]     0.0    0.00    0.00 14907024         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [50]
-----------------------------------------------
                0.00    0.00 6230141/6230141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
[51]     0.0    0.00    0.00 6230141         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [51]
                0.00    0.00 6230141/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.00    0.00 6230141/6230141     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
[52]     0.0    0.00    0.00 6230141         std::char_traits<char>::compare(char const*, char const*, unsigned long) [52]
-----------------------------------------------
                0.00    0.00 2000000/2000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [19]
[53]     0.0    0.00    0.00 2000000         std::uniform_int_distribution<int>::param_type::a() const [53]
-----------------------------------------------
                0.00    0.00       1/1100002     main [1]
                0.00    0.00  100000/1100002     random_string[abi:cxx11](unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [14]
                0.00    0.00  400000/1100002     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
                0.00    0.00  600001/1100002     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [61]
[54]     0.0    0.00    0.00 1100002         std::__new_allocator<char>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.00 1000000/1000000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [19]
[55]     0.0    0.00    0.00 1000000         std::uniform_int_distribution<int>::param_type::b() const [55]
-----------------------------------------------
                0.00    0.00  797829/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [24]
[56]     0.0    0.00    0.00  797829         std::__ptr_traits_ptr_to<char const*, char const, false>::pointer_to(char const&) [56]
-----------------------------------------------
                0.00    0.00  100000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  297829/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
                0.00    0.00  400000/797829      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [65]
[57]     0.0    0.00    0.00  797829         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [57]
-----------------------------------------------
                0.00    0.00  700001/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [59]
[58]     0.0    0.00    0.00  700001         std::__ptr_traits_ptr_to<char*, char, false>::pointer_to(char&) [58]
-----------------------------------------------
                0.00    0.00       1/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [141]
                0.00    0.00  100000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [88]
                0.00    0.00  200000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  400000/700001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
[59]     0.0    0.00    0.00  700001         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [59]
                0.00    0.00  700001/700001      std::__ptr_traits_ptr_to<char*, char, false>::pointer_to(char&) [58]
-----------------------------------------------
                0.00    0.00   37212/669034      RBTree::removeBalance(RBTree::Node*, Side) [13]
                0.00    0.00  100000/669034      RBTree::_remove(RBTree::Node*) [7]
                0.00    0.00  108339/669034      RBTree::Node::bro() [73]
                0.00    0.00  199886/669034      RBTree::insertBalance(RBTree::Node*) [90]
                0.00    0.00  223597/669034      RBTree::Node::parentLink() [71]
[60]     0.0    0.00    0.00  669034         RBTree::Node::isLeftSon() [60]
-----------------------------------------------
                0.00    0.00  600001/600001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [26]
[61]     0.0    0.00    0.00  600001         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [61]
                0.00    0.00  600001/1100002     std::__new_allocator<char>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.00  100000/548915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  448915/548915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [64]
[62]     0.0    0.00    0.00  548915         std::char_traits<char>::copy(char*, char const*, unsigned long) [62]
-----------------------------------------------
                0.00    0.00  100000/500000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  400000/500000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
[63]     0.0    0.00    0.00  500000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [63]
-----------------------------------------------
                0.00    0.00       1/448915      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars<char const*>(char*, char const*, char const*) [140]
                0.00    0.00   48914/448915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00  400000/448915      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [65]
[64]     0.0    0.00    0.00  448915         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [64]
                0.00    0.00  448915/548915      std::char_traits<char>::copy(char*, char const*, unsigned long) [62]
-----------------------------------------------
                0.00    0.00  400000/400000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [15]
[65]     0.0    0.00    0.00  400000         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [65]
                0.00    0.00  400000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
                0.00    0.00  400000/448915      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [64]
                0.00    0.00  400000/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [57]
-----------------------------------------------
                0.00    0.00       1/300001      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [42]
                0.00    0.00  300000/300001      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [67]
[66]     0.0    0.00    0.00  300001         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [66]
-----------------------------------------------
                0.00    0.00  300000/300000      test_my_rbt(unsigned long) [2]
[67]     0.0    0.00    0.00  300000         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [67]
                0.00    0.00  300000/300001      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [66]
-----------------------------------------------
                0.00    0.00  300000/300000      RBTree::toUpper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [38]
[68]     0.0    0.00    0.00  300000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [68]
                0.00    0.00  300000/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
-----------------------------------------------
                0.00    0.00  297829/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
[69]     0.0    0.00    0.00  297829         std::char_traits<char>::assign(char&, char const&) [69]
-----------------------------------------------
                0.00    0.00       1/297829      void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [139]
                0.00    0.00   48914/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
                0.00    0.00   48914/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::clear() [93]
                0.00    0.00  100000/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [29]
                0.00    0.00  100000/297829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [85]
[70]     0.0    0.00    0.00  297829         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [70]
                0.00    0.00  297829/797829      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [57]
                0.00    0.00  297829/16153770     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [49]
                0.00    0.00  297829/297829      std::char_traits<char>::assign(char&, char const&) [69]
-----------------------------------------------
                0.00    0.00   60785/223597      RBTree::rightRotation(RBTree::Node*) [92]
                0.00    0.00   62815/223597      RBTree::leftRotation(RBTree::Node*) [91]
                0.00    0.00   99997/223597      RBTree::_remove(RBTree::Node*) [7]
[71]     0.0    0.00    0.00  223597         RBTree::Node::parentLink() [71]
                0.00    0.00  223597/669034      RBTree::Node::isLeftSon() [60]
-----------------------------------------------
                0.00    0.00  200000/200000      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [6]
[72]     0.0    0.00    0.00  200000         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_compare(unsigned long, unsigned long) [72]
-----------------------------------------------
                0.00    0.00  108339/108339      RBTree::Node::uncle() [74]
[73]     0.0    0.00    0.00  108339         RBTree::Node::bro() [73]
                0.00    0.00  108339/669034      RBTree::Node::isLeftSon() [60]
-----------------------------------------------
                0.00    0.00  108339/108339      RBTree::insertBalance(RBTree::Node*) [90]
[74]     0.0    0.00    0.00  108339         RBTree::Node::uncle() [74]
                0.00    0.00  108339/108339      RBTree::Node::bro() [73]
-----------------------------------------------
                0.00    0.00  108339/108339      RBTree::insertBalance(RBTree::Node*) [90]
[75]     0.0    0.00    0.00  108339         RBTree::Node::grandpa() [75]
-----------------------------------------------
                0.00    0.00       1/100001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [141]
                0.00    0.00  100000/100001      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [88]
[76]     0.0    0.00    0.00  100001         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&) [76]
-----------------------------------------------
                0.00    0.00  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::empty() const [79]
[77]     0.0    0.00    0.00  100000         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [77]
-----------------------------------------------
                0.00    0.00  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::empty() const [79]
[78]     0.0    0.00    0.00  100000         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [78]
-----------------------------------------------
                0.00    0.00  100000/100000      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::back() [84]
[79]     0.0    0.00    0.00  100000         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::empty() const [79]
